FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total ether balance,ERC20 total Ether sent contract,ERC20 min val rec
0,17.42,0.0,69.68,0,1,4,101.0,101.0,101.0,0.009009,55.787988,25.249475,0.0021,0.0,0.0
0,0.0,456.65,1050284.48,1,1236,0,0.0,0.011,1e-05,0.0,0.0,0.0,0.022,5.570000000000001e-05,1e-06
0,0.0,0.0,6.32,0,1,1,0.0882299999999999,0.0882299999999999,0.0882299999999999,0.08761,0.08761,0.08761,0.00062,0.0,0.0
0,4069.08,12653.73,581229.18,0,7,4,0.0009,864.1763880000002,158.95013500000005,0.0,864.175968,163.62463300000005,0.017208746,0.0,7.77
0,24831.16,16628.75,962675.93,0,3,4,0.499235,23.35,9.962778,1.134,113.31,25.701481,-72.48923415,0.0,0.0
0,21608.58,18271.13,108060.77,0,3,3,0.7,2.0,1.054407,0.099118,1.9,0.819824,0.11850924,0.0,0.0
0,0.0,11682.08,105138.73,1,3,0,0.0,100.0,26.688889,0.0,0.0,0.0,240.2,0.0,3.766315
0,156.68,0.0,313.37,0,1,2,101.0,101.0,101.0,0.143024,100.855992,50.499508,0.000984218,0.0,0.0
0,5.43,10080.11,30256.63,0,3,1,1.0,3.484421,2.240934,0.998781,3.48342,2.239978,0.00286716,0.0,0.0
0,0.0,0.0,1.87,0,1,1,4.97,4.97,4.97,4.969397,4.969397,4.969397,0.000603246,0.0,0.0
0,21.67,0.0,43.33,0,1,2,101.0,101.0,101.0,9.229099,91.769851,50.499475,0.00105,0.0,0.0
0,30811.8,22.16,154103.3,0,1,3,0.01,0.1,0.055,0.0,0.102,0.021415,0.002925864,0.0,2e-06
0,79649.27,499.62,240446.67,0,1,3,0.5,6.70367,2.898557,0.5,4.097614,2.898312,0.000735,0.0,0.0
0,2152.57,12849.26,120014.63,0,5,1,0.6,40.0,10.726918,0.598548,39.999392,10.726028,0.0071256,0.0,0.0
0,0.0,0.0,10.78,0,1,1,10.56,10.56,10.56,10.55938,10.55938,10.55938,0.00062,0.0,0.0
0,162.87,0.82,327.37,0,2,2,46.661546,54.33845400000001,50.5,1.65,99.348974,50.499487,0.001026218,0.0,0.0
0,0.0,19841.13,39682.27,1,2,0,0.0,10.01,5.005,0.0,0.0,0.0,10.01,0.0,0.0
0,1.29,0.74,5.35,0,2,3,952.606553,1048.3934470000004,1000.5,0.145868,1058.288728,666.999528,0.001414909,0.0,0.0
0,161.45,0.82,324.53,0,2,2,25.764778,75.235222,50.5,25.440865,75.55810799999998,50.499487,0.001026218,0.0,0.0
0,0.0,36984.23,258900.03,0,2,1,0.088236,8.39,4.720219999999999,0.089496,0.089496,0.089496,32.9520465,0.0,0.0
0,157.54,0.0,315.08,0,1,2,101.0,101.0,101.0,2.000883,98.998133,50.499508,0.000984218,0.0,0.0
0,162.22,0.33,325.1,0,2,2,35.357723,65.642277,50.5,1.0,99.999016,50.499508,0.000984218,0.0,0.0
0,0.0,0.0,184.85,0,1,1,0.68993,0.68993,0.68993,0.6877300000000001,0.6877300000000001,0.6877300000000001,0.0022,0.0,0.0
0,729.4,16102.89,373283.97,0,2,1,0.050015,0.159214,0.061951,0.1,0.759,0.28975,0.265865262,0.0,0.0
0,0.0,0.0,12477.37,0,1,1,5.175,5.175,5.175,5.1729,5.1729,5.1729,0.0021,0.0,0.0
0,23.15,0.0,69.45,0,1,3,101.0,101.0,101.0,0.217799,68.06033000000001,33.666149,0.0015539999999999,0.0,0.0
0,366.03,7476.38,520472.52,0,9,1,0.010017,10.0,0.593105,0.533615,9.998723,1.220967,0.039238517,0.0,0.0
0,54.02,98241.87,294887.68,0,2,1,1.0,157.0,58.333333,0.996956,156.995259,58.330524,0.00842752,0.0,0.0
0,0.0,0.0,80703.78,0,1,1,0.1,0.1,0.1,0.0995,0.0995,0.0995,0.0005,0.0,0.0
0,14.91,9914.87,287963.8,0,4,1,0.368272,8.478365,2.233118,0.364503,8.477364999999999,2.232349,0.022303721,0.0,0.0
0,39.61,2317.83,982974.33,0,3,1,0.09,500.0,4.446509,0.088825,499.998825,4.473161,-2.167516994,0.0,10137.0
0,0.0,28587.75,200114.28,1,4,0,0.0,10.999389,2.497341,0.0,0.0,0.0,17.48138687,0.0,0.063512
0,4896.5,0.0,14689.5,0,1,2,2.495,2.495,2.495,1.648261,2.49352,1.930014,-3.295042169,0.0,0.0
0,8944.98,6126.28,800357.48,0,4,13,0.010024,0.731052,0.089474,0.0,2.162,0.359544,-4.97710268,0.0,0.0
0,5830.96,937.9,494082.62,0,7,25,0.001386,7.73,0.980698,0.0,25.0,0.8847950000000001,-55.881342,0.0,0.0
0,2.02,21.78,95.17,0,2,1,0.197476,8.4,3.124119,0.1969,8.399432000000001,3.12354,0.002315418,0.0,0.0
0,6.38,755.97,35830.62,0,3,1,0.180427,2.770543,0.293504,0.179777,2.7698080000000003,0.292856,0.030449373,0.0,0.0
0,0.0,15238.44,472391.5,1,5,0,0.027656,3.083,0.808277,0.0,0.0,0.0,25.05658034,0.0,0.0
0,2200.29,9038.91,157884.85,0,2,5,0.299,50.0,14.898286,0.0,66.0,4.297442,-80.502,0.0,1.0
0,163.47,0.21,327.37,0,2,2,4.012596,96.987404,50.5,4.0,96.998974,50.499487,0.001026218,0.0,0.0
0,1426.74,5677.7,843013.53,0,38,2,0.004247,617.2252490000002,100.951767,0.0,739.645846,59.314669,0.287418425,0.0,0.0
0,0.0,2191.84,245486.15,1,7,0,0.0,1.009044,0.787674,0.0,0.0,0.0,88.21952938,0.0,0.211923
0,25.57,0.0,51.15,0,1,2,101.0,101.0,101.0,0.99895,100.0,50.499475,0.00105,0.0,0.0
0,9447.57,9709.48,287093.72,0,8,12,0.200346,50.0,14.919821,0.0,56.9,14.927125,-29.95650847,0.0,0.0
0,4224.31,15322.04,1141794.73,0,12,42,0.03,125.01761100000002,21.091836,0.0,127.6,8.420149,-116.1406232,0.0,0.0
0,554.51,5056.92,359311.3,0,14,35,0.033,200.00916,14.102529999999998,0.0,253.0,5.119914,-277.89699069999995,0.0,0.0
0,16.5,3526.75,609438.2,0,5,1,0.050005,1.571323,0.0872,0.047282,1.570838,0.086569,0.10837471,0.0,0.0
0,2166.92,4473.99,356927.08,0,11,36,0.0,1213.425248,229.899443,0.0,1015.747252,147.746306,-1868.4353,0.0,0.0
0,686.7,2209.75,1046569.47,0,36,65,0.0,1155.5,42.118806,0.0,2500.0,21.566611,-11345.71994,0.0,0.0
0,4.37,66867.48,334359.22,0,1,1,1.479,7.999,4.486675,1.478241,7.998297,4.485558,0.005587703,0.0,0.0
0,4.1,1451.2,33471.95,0,2,23,0.002666,1.820311,0.17496,0.002246,1.819807,0.174517,0.010195747,0.0,0.0
0,2341.96,7468.31,1090579.58,0,3,3,0.026669,0.205664,0.162132,0.026605,2.2207,0.234003,0.033610691,0.0,0.0
0,0.0,0.0,1.88,0,1,1,0.225799,0.225799,0.225799,0.225327,0.225327,0.225327,0.000471636,0.0,0.0
0,2092.39,4746.74,612245.12,0,28,43,0.02866,100.59,16.174625,0.0,100.0,9.46181,-20.90229932,0.0,0.0
0,162.09,0.33,324.83,0,2,2,31.773215000000004,69.22678499999999,50.5,1.25,99.749016,50.499508,0.000984218,0.0,0.0
0,0.0,0.0,114.38,0,1,1,2.080627,2.080627,2.080627,2.080186,2.080186,2.080186,0.000441,0.0,0.0
0,0.0,2157.69,319337.82,1,3,0,0.0,3.830976,1.212628,0.0,0.0,0.0,179.4688993,0.0,0.0
0,510.46,7787.02,32679.47,0,3,3,0.216364,11.056409,5.582516,0.214017,11.056829,7.442264,0.003270828,0.0,0.0
0,0.0,86758.64,260275.93,1,2,0,0.671828,1.030376,0.910798,0.0,0.0,0.0,2.73239294,0.0,0.0
0,21.91,0.0,65.73,0,1,3,101.0,101.0,101.0,0.0035,56.62928,33.666149,0.0015539999999999,0.0,0.0
0,0.0,8492.46,135879.3,1,2,0,0.0,40.0,14.993125,0.0,0.0,0.0,239.89,0.0,0.0
0,20.51,0.0,61.52,0,1,3,101.0,101.0,101.0,0.582286,96.107648,33.666149,0.0015539999999999,0.0,0.0
0,0.0,2224.54,291414.97,1,5,0,0.0,0.995015,0.327937,0.0,0.0,0.0,42.95975004,0.0,0.44456
0,1.68,0.07,5.17,0,2,3,526.253792,1474.746208,1000.5,1.0,1454.377554,666.999528,0.001414909,0.0,0.0
0,160.78,0.0,321.55,0,1,2,101.0,101.0,101.0,0.008,100.991016,50.499508,0.000984218,0.0,0.0
0,164.86,0.29,330.3,0,2,2,35.072425,65.927575,50.5,0.027404,100.97157,50.499487,0.001026218,0.0,0.0
0,15.48,48182.45,867562.77,0,5,1,0.02,5.343081,3.4472690000000004,0.019548,5.342415,3.446415,0.015370243,0.0,0.0
0,8227.08,22382.53,1272052.8,0,17,40,0.007686,4.244601,0.758111,0.0,5.5,0.415843,-7.613218868,0.0,0.0
0,3871.44,4532.03,943186.07,0,35,82,0.001,800.0,48.091559,0.0,300.0,25.315415,-415.7448149,0.0,0.0
0,0.0,0.0,34.18,0,1,1,0.5,0.5,0.5,0.499496,0.499496,0.499496,0.000504,0.0,0.0
0,2.23,0.0,8.92,0,2,4,99.201461,1901.798539,1000.5,0.001078,1494.178876,500.249528,0.001886545,0.0,0.0
0,0.0,32393.15,226752.02,1,3,0,0.0,58.916916,25.086902,0.0,0.0,0.0,175.6083121,0.0,0.328166
0,331.68,343.37,1681.78,0,2,2,2.0,7.6310850000000015,4.815543,0.8,7.630035,3.209718,0.001932,0.0,0.0
0,163.78,0.29,328.15,0,2,2,31.192838,69.807162,50.5,1.0,99.998974,50.499487,0.001026218,0.0,0.0
0,40.87,4399.63,643668.77,0,8,1,0.34783,90.0,4.783905,0.34741,89.99958000000002,4.954339,0.0588,0.0,0.0
0,3880.92,2493.52,914634.92,0,2,1,0.100011,0.465444,0.162593,0.118818,7.81831,1.610185,0.016220615,0.0,0.0
0,6030.21,12579.59,68408.98,0,3,1,0.0013039999999999,0.495,0.139894,0.0,0.0,0.0,0.559574225,0.0,0.0
0,1.51,0.28,5.08,0,2,3,424.948826,1576.051174,1000.5,0.253479,1900.785875,666.999528,0.001414909,0.0,0.0
0,39.42,76779.89,153638.63,0,1,1,0.209688,1.39,0.799844,0.206644,1.385357,0.7959999999999999,0.007687014,0.0,0.0
0,0.0,0.0,1.87,0,1,1,0.232233,0.232233,0.232233,0.231762,0.231762,0.231762,0.000471636,0.0,0.0
0,0.0,2.69,6.85,0,1,1,0.001,0.01,0.0055,0.001,0.001,0.001,0.01,0.0,0.0
0,0.0,0.0,0.0,0,1,0,0.0666399999999999,0.0666399999999999,0.0666399999999999,0.0,0.0,0.0,0.066639638,0.0,0.0
0,4381.86,12368.22,498897.87,0,13,20,0.01,45.551719,3.623648,0.0,23.32,3.376494,-2.962022477,0.0,0.0
0,18.84,5.72,67.97,0,2,3,5.3181400000000005,95.68186,50.5,1.0,96.790726,33.665988,0.002035312,0.0,0.0
0,0.0,5041.53,60498.38,1,2,0,0.0,1.698022,0.935522,0.0,0.0,0.0,11.22626894,0.0,0.0
0,332.99,1120.15,559943.78,0,5,2,0.011211,2.24,0.220868,0.014944,5.326002,0.303172,0.128131221,0.0,0.0
0,31.85,30.79,312377.08,0,2526,2485,0.09938,3499.99958,18.169959,0.0,5000.0,23.666126,5360.489412,0.0,0.0
0,5148.41,3084.66,664814.18,0,3,1,0.009833,0.999969,0.088548,0.009161,0.999549,0.090444,0.025368042,0.0,0.0
0,0.0,1874.16,226773.38,1,4,0,0.0,1.376616,0.285556,0.0,0.0,0.0,34.55230473,0.0,0.440511
0,0.0,7315.72,226787.22,1,6,0,0.0,10.940225,2.001872,0.0,0.0,0.0,62.05802518,0.0,0.8549469999999999
0,13143.42,5157.08,115461.55,0,2,6,0.2,5.925143,3.0625720000000003,0.0,5.0,0.764112,0.012250078,0.0,0.0
0,16.57,20898.0,836582.68,0,9,3,2.0,10000.0,1481.360831,1.9988,9999.99937,1481.360046,0.03138905,0.0,0.0
0,23370.31,19851.12,428695.18,0,6,9,0.028765,3.99,1.354005,0.0,4.627026,1.654303,0.005324818,0.0,0.0
0,2.89,9714.84,378991.55,0,3,2,0.040761,13.163401,1.781011,0.040341,13.162981,1.780591,0.016380003,0.0,0.0
0,17.51,8.22,68.97,0,2,3,16.227717000000002,84.772283,50.5,0.464005,85.650086,33.666149,0.0015539999999999,0.0,0.0
0,24556.26,10117.65,138695.63,0,2,1,8.132559,38.133,23.53489,8.132548,38.13206,23.534123,0.003066128,0.0,0.6126689999999999
0,0.0,0.0,91.75,0,1,1,0.1,0.1,0.1,0.096956,0.096956,0.096956,0.00304422,0.0,0.0
0,0.0,6749.3,141735.2,1,6,0,0.0,6.938194,2.76638,0.0,0.0,0.0,58.09397742,0.0,1.7956299999999998
0,0.0,0.0,2281.88,0,1,1,12.44052,12.44052,12.44052,12.4399,12.4399,12.4399,0.00062,0.0,0.0
0,8.91,17315.64,69298.22,0,2,4,0.318126,4.579008,2.700656,0.317685,4.578537,2.700054,0.002410131,0.0,0.0
0,43530.36,9331.76,254978.82,0,2,2,2.513451,9.99,5.175585,0.0,9.99,5.136689,-4.981105382,0.0,0.0
0,16.66,0.0,49.97,0,1,3,101.0,101.0,101.0,0.01,56.303519,33.666149,0.0015539999999999,0.0,0.0
0,2307.71,48183.91,204274.18,0,4,2,0.696472,3.739237,1.679295,0.002895,3.734725,1.342724,0.003556426,0.0,0.0
0,0.0,14707.19,161779.1,1,6,0,0.0,5.0,3.069955,0.0,0.0,0.0,33.76950418,0.0,0.0
0,0.0,1262.82,243861.32,0,1,1,0.095,29.6738,15.2546,45.76359,45.76359,45.76359,0.00021,0.0,0.0
0,22.72,0.0,68.17,0,1,3,101.0,101.0,101.0,0.038425,55.443298,33.665988,0.002035312,0.0,0.0
0,164.14,0.82,329.92,0,2,2,34.376417,66.623583,50.5,0.644508,100.354466,50.499487,0.001026218,0.0,0.0
0,1.79,0.97,7.33,0,2,3,368.89424,1632.10576,1000.5,0.001,1445.491618,666.999528,0.001414909,0.0,0.0
0,2.88,14623.04,117004.47,0,5,1,0.02,10.0,2.575027,0.129419,9.999376,2.942382,0.003544262,0.0,0.0
0,2108.29,5423.29,153946.63,0,7,18,0.048466,2.668444,0.406624,0.0007059999999999,2.667982,0.448471,0.0181607,0.0,0.0
0,0.0,0.0,39.42,0,1,1,1.0,1.0,1.0,0.998953,0.998953,0.998953,0.001046957,0.0,0.0
0,12039.86,971.62,315951.33,0,2,5,0.09,2.995,1.36,0.0,3.4238150000000003,0.272724,-3.010814538,0.0,0.0
0,22977.89,8578.63,706189.25,0,8,13,0.001,12.0,3.322431,0.0,140.0,14.187881,-349.8484634,0.0,0.0
0,582.59,2229.26,576126.17,0,2,4,0.99,10.958538,8.828808,0.0,94.082465,9.51437,0.11870733,0.0,0.756602
0,164.38,0.21,329.18,0,2,2,18.146265,82.853735,50.5,1.0,99.998974,50.499487,0.001026218,0.0,0.0
0,0.0,16090.67,181076.48,0,1,1,0.050003,0.200456,0.07125,0.783578,0.783578,0.783578,0.0001680079999999,0.0,0.028719
0,0.0,0.0,4.5,0,1,1,60.0,60.0,60.0,59.99952800000001,59.99952800000001,59.99952800000001,0.000471636,0.0,0.0
0,19109.07,8492.78,420393.18,0,5,2,0.050026,1.0,0.090422,1.921533,2.0,1.960767,0.14746203,0.0,0.0
0,17239.43,14345.18,757778.37,0,6,9,0.010099,108.792807,6.708628,0.0,108.792786,17.615195999999994,-5.10213198,0.0,0.0
0,22597.81,133052.62,733056.53,0,4,2,1.0,5.02,2.229268,0.0,0.0,0.0,11.14633799,0.0,0.0
0,157.47,0.39,315.72,0,2,2,45.080694,55.91930600000001,50.5,50.0,50.999016,50.499508,0.000984218,0.0,0.0
0,32248.03,2230.01,688358.73,0,2,14,0.01,59.0,24.011,0.0,51.0,7.389805,-35.1309,0.0,0.0
0,0.0,29442.67,88328.02,1,2,0,0.0,29.99,12.008963,0.0,0.0,0.0,36.02688803,0.0,0.0
0,0.0,0.0,20369.5,0,1,1,0.076723,0.076723,0.076723,0.076282,0.076282,0.076282,0.000441,0.0,0.0
0,0.0,750.66,4332.0,0,2,1,0.095,19.768798,7.47845,29.913357,29.913357,29.913357,0.000441,0.0,0.0
0,13.72,5442.34,21824.22,0,3,4,0.002483,1.086678,0.45864,0.002042,1.086174,0.4581520000000001,0.001953017,0.0,0.0
0,22371.43,29004.65,596613.23,1,4,11,0.005441,1000.0,346.454444,0.0,1000.0,207.866667,0.09,0.0,0.0
0,7440.95,4156.24,816431.5,0,7,11,0.200111,5.20211,0.406228,0.103419,27.004791,3.966276,0.007108962,0.0,0.0
0,51.52,21.94,394796.12,16,30,2942,0.0,399.999559,1.847418,0.0,600.0,3.614308,-13913.85537,0.0,0.0
0,0.0,3435.68,226755.1,1,4,0,0.0,1.16532,0.568051,0.0,0.0,0.0,37.49139626,0.0,0.265117
0,0.0,90066.48,693499.15,0,1,1,1.0,21.0,7.666666999999999,1.0,1.0,1.0,22.0,0.0,0.0
0,13.66,0.0,40.98,0,1,3,101.0,101.0,101.0,0.637655,90.606801,33.666149,0.0015539999999999,0.0,0.0
0,0.0,1116.81,966040.98,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13958.51,24551.98,753882.93,0,5,2,0.01,0.999,0.132404,1.016425,1.7649689999999998,1.279588,0.000960882,0.0,0.0
0,1110.06,249.52,11487.67,0,3,7,0.015,14.995,4.179167,0.1,23.27,2.785556,0.005,0.0,0.0
0,0.0,0.0,91389.75,0,1,1,0.07,0.07,0.07,0.069559,0.069559,0.069559,0.000441,0.0,0.0
0,0.0,25196.59,226769.35,1,5,0,0.0,145.127,25.021534,0.0,0.0,0.0,225.19380690000003,0.0,0.432373
0,3.34,8083.36,161733.92,0,2,20,0.050852,1.008365,0.833935,0.050432,1.007925,0.833463,0.00943862,0.0,0.0
0,0.0,7104.41,198923.55,1,6,0,0.0,6.089508,0.803975,0.0,0.0,0.0,22.51130494,0.0,0.055057
0,22.68,0.0,68.05,0,1,3,101.0,101.0,101.0,0.968,56.817574,33.666149,0.0015539999999999,0.0,0.0
0,102.04,0.0,306.13,0,1,2,101.0,101.0,101.0,23.575811,41.852334,33.66617100000001,0.001488218,0.0,0.0
0,11730.9,11657.47,1014566.68,0,2,2,0.014921,0.499344,0.119015,0.3866,4.002905,1.7912439999999998,0.802993168,0.0,0.0
0,2.44,0.17,10.1,0,2,4,999.716628,1001.283372,1000.5,0.001078,1551.806213,500.249528,0.001886545,0.0,0.0
0,7779.39,13404.96,815420.5,0,6,21,0.0655299999999999,3.998515,0.601228,0.01,2.0,0.792415,3.473962685,0.0,0.0
0,157.39,0.0,314.78,0,1,2,101.0,101.0,101.0,1.0,99.998571,50.499286,0.001428506,0.0,0.0
0,229.73,19750.48,279493.25,0,1,1,0.057698,1.00216,0.933358,0.998986,1.000897,0.999845,0.069030933,0.0,0.0
0,0.0,0.0,2197.68,0,1,1,12.546764,12.546764,12.546764,12.546144,12.546144,12.546144,0.00062,0.0,0.0
0,0.0,66.58,658941.33,1,905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,74027.79,15827.65,253738.68,0,2,1,1.12,59.3,30.21,0.004418,59.297,20.139473,0.001582216,0.0,0.0
0,106.97,61.09,565266.93,0,3,15,0.001163,10.890102,1.121675,0.644346,393.804921,53.540015,0.085471071,0.0,0.0
0,38056.33,7.43,114183.87,0,2,3,0.392994,4.227798,2.310396,0.0,4.0,1.408972,0.39387569,0.0,0.0
0,873.06,7496.68,441489.38,0,1,2,0.100001,0.225203,0.107424,0.099243,0.711194,0.1376619999999999,0.01911834,0.0,0.0
0,43.84,36889.35,110799.58,0,3,1,4.367384,6.654688,5.82595,4.364131,6.6491940000000005,5.823422,0.00758536,0.0,0.0
0,16.26,460.75,416795.65,0,4,2,0.19681,21.99,0.443906,0.19639,21.98958,0.44707,0.364161,0.0,0.0
0,0.0,14946.62,104626.32,1,3,0,0.0,160.7617,37.919188,0.0,0.0,0.0,265.4343175,0.0,2.57459
0,29250.77,0.0,58501.53,0,1,2,1.1,1.1,1.1,0.000576,1.0978,0.549188,0.00162434,0.0,0.0
0,2546.9,1378.01,986051.35,0,60,55,0.01,999.99,107.379866,0.0,1511.25,55.129539,-762.6591407000002,0.0,0.0
0,5794.43,136870.19,433788.3,0,3,3,0.1578,7.170377,2.819223,0.000636,7.169246,2.113718,0.00279884,0.0,0.0
0,2.57,0.74,9.2,0,2,3,954.699383,1046.300617,1000.5,81.188928,1080.384787,666.999528,0.001414909,0.0,0.0
0,7006.6,3798.54,787180.65,0,16,48,0.009992,261.0,55.824229,0.0,190.0,19.245005,-41.90016137,0.0,0.0
0,0.0,0.0,12.65,0,1,1,0.7022,0.7022,0.7022,0.701696,0.701696,0.701696,0.000504,0.0,0.0
0,20636.39,1921.3,65751.78,0,2,1,24.832793,36.969608,30.9012,0.800991,60.0,20.60033,0.0014091,0.0,4.655346
0,0.0,2763.13,198945.53,1,2,0,0.0,0.5225069999999999,0.202726,0.0,0.0,0.0,14.5962699,0.0,0.141719
0,0.0,14721.62,88329.73,1,2,0,0.0,30.0,7.883333,0.0,0.0,0.0,47.3,0.0,0.0
0,0.0,0.0,343.18,0,1,1,0.142918,0.142918,0.142918,0.142298,0.142298,0.142298,0.00062,0.0,0.0
0,5720.44,15674.08,678330.78,0,9,38,0.004467,7.233656,2.372434,0.0,7.259067,0.602434,-3.043846314,0.0,0.0
0,8206.21,17563.84,392454.07,0,7,11,0.007511,0.165222,0.046162,0.0,0.190606,0.029238,0.015348458,0.0,0.0
0,0.0,0.0,55.75,0,1,1,2.2,2.2,2.2,2.198953,2.198953,2.198953,0.001046957,0.0,0.0
0,1812.27,2725.9,966585.25,0,37,89,0.00015,22.9331,5.479782,0.0,30.0,1.427768,-105.5570418,0.0,0.0
0,568.34,2074.28,156518.43,0,9,19,0.003,15.7,3.961816,0.0,15.71,0.43093,-30.1228122,0.0,0.0
0,2.15,29107.97,261991.07,0,5,2,0.995,6.495,3.004228,0.99437,6.49416,3.0034810000000003,0.00672,0.0,0.0
0,0.0,8288.48,198923.4,1,6,0,0.0,19.899541,4.53949,0.0,0.0,0.0,108.9477528,0.0,0.8828739999999999
0,17.2,20031.75,280685.2,0,5,1,1.032864,86.33,32.205819,1.017864,86.326643,32.201631,0.0586423,0.0,0.0
0,0.0,1446.47,162004.78,1,6,0,0.0,26.0,1.134841,0.0,0.0,0.0,127.1022195,0.0,3.503598
0,2116.23,11000.61,271640.75,0,7,1,0.032037,80.0,29.072413,1.99895,142.899528,45.683616,0.022471274,0.0,0.0
0,652.09,2280.49,38455.03,0,3,11,0.001392,13.9878,3.717311,0.0,15.880776999999998,1.526607,0.534538553,0.0,0.0
0,106.83,0.0,320.48,0,1,2,101.0,101.0,101.0,0.043731,58.31286600000001,33.66617100000001,0.001488218,0.0,0.0
0,0.0,1542.55,226755.1,1,3,0,0.0,2.8842060000000003,1.183374,0.0,0.0,0.0,173.9559219,0.0,0.720539
0,0.0,0.0,560.33,0,1,1,0.879124,0.879124,0.879124,0.8785040000000001,0.8785040000000001,0.8785040000000001,0.00062,0.0,0.0
0,157.71,0.0,315.42,0,1,2,76.729845,76.729845,76.729845,1.613379,75.115482,38.364431,0.000984218,0.0,0.0
0,31187.31,4649.56,353719.13,0,5,7,0.141736,10.60575,2.778963,0.0,2.548245,0.636225,18.64842607,0.0,0.0
0,16.99,502.75,941785.77,0,6,2,0.014,12.232044,0.519964,0.012284,12.231582,0.5191439999999999,0.96658153,0.0,0.0
0,162.1,0.82,325.83,0,2,2,12.862537,88.137463,50.5,4.999429,95.999545,50.499487,0.001026218,0.0,0.0
0,0.0,2200.85,334529.83,1,2,0,0.0,1.907903,0.67542,0.0,0.0,0.0,102.66381590000002,0.0,0.0
0,16.04,0.0,48.13,0,1,3,101.0,101.0,101.0,0.563789,97.85097,33.666149,0.0015539999999999,0.0,0.0
0,4.11,29833.75,59675.72,0,2,2,1.195,5.3186550000000015,3.256827,1.194528,5.318235,3.256382,0.000891636,0.0,0.0
0,7469.87,3951.26,902269.5,0,18,43,0.008437,1500.0,132.153356,0.0,2000.0,132.468455,-24.8928738,0.0,0.0
0,24.41,0.37,73.95,0,2,3,15.52359,85.47641,50.5,0.35495,77.68876,33.666149,0.001554158,0.0,0.0
0,5.63,1391.33,305923.5,0,4,2,0.021229,1.004368,0.35144,0.099826,1.003318,0.353498,0.256362089,0.0,0.0
0,0.0,1792.18,198931.8,1,4,0,0.0,0.709996,0.266476,0.0,0.0,0.0,29.57886988,0.0,0.5344
0,10995.55,30827.17,860803.02,0,7,5,0.005,50.0,5.997776,0.0,51.99958,13.085238,0.009018394,0.0,0.790926
0,0.0,270.11,903254.48,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.6,0.0,62.4,0,1,3,101.0,101.0,101.0,2.15,67.909152,25.249475,0.0021,0.0,0.0
0,165.78,0.03,331.62,0,2,2,24.313195,76.686805,50.5,0.21,100.788974,50.499487,0.001026218,0.0,0.0
0,7114.9,185539.87,585079.22,0,2,3,0.044688,10.000353,6.019344,0.044304,8.013071,4.513791,0.002870162,0.0,0.0
0,16.99,0.0,67.95,0,1,2,0.253479,0.253479,0.253479,0.0,0.248,0.062,0.005479,0.0,3.742
0,26.32,0.21,79.38,0,2,3,49.132238,51.867762,50.5,0.009496,56.487281,33.666163,0.001512,0.0,0.0
0,3341.55,1426.59,975450.2,0,21,77,2.2e-05,15.107167,2.00691,0.0,14.46,1.187957,0.159614965,0.0,0.0
0,1126.46,1277.52,348261.82,0,13,79,0.00117,703.019662,25.805875,0.0,257.0,20.456725,-51.7508327,0.0,0.0
0,9.1,134026.7,268080.7,0,2,3,0.1,1.479434,0.789717,0.0,1.478732,0.526088,0.001170216,0.0,1109.0487449999996
0,130140.87,1692.99,405659.55,0,9,2,0.8716860000000001,13.999575,4.487428,0.0,20.0,10.0,10.38685217,0.0,0.0
0,164.28,0.0,328.57,0,1,2,101.0,101.0,101.0,0.629115,100.369859,50.499487,0.001026218,0.0,0.0
0,16818.12,17260.95,270861.3,0,3,8,0.005,1.0,0.613556,0.0,0.999264,0.323246,-1.4247261999999998,0.0,0.075329
0,85.81,8170.5,99075.63,0,2,12,0.049115,0.157415,0.076773,0.048476,0.156897,0.076196,0.006929293,0.0,0.0
0,0.0,0.0,4.53,0,1,1,0.1,0.1,0.1,0.099528,0.099528,0.099528,0.000471636,0.0,0.0
0,161.88,0.3,324.37,0,2,2,30.377240000000004,70.62276,50.5,0.1,100.899016,50.499508,0.000984218,0.0,0.0
0,0.0,0.0,4.02,0,1,1,1.7,1.7,1.7,1.698489,1.698489,1.698489,0.00151135,0.0,0.0
0,19.87,0.0,59.6,0,1,3,101.0,101.0,101.0,2.72857,66.496661,33.666149,0.0015539999999999,0.0,0.0
0,25063.87,119.69,100614.53,0,2,3,0.202484,0.253479,0.231574,0.0025,0.252581,0.1731609999999999,0.002079,0.0,0.019214
0,22.26,0.0,66.78,0,1,3,101.0,101.0,101.0,0.15,52.472789,33.666149,0.0015539999999999,0.0,0.0
0,1.97,0.01,6.08,0,29,3,0.001078,1035.133532,69.0,1.0,1358.256007,666.999528,0.001414909,0.0,0.0
0,6.74,1038.23,167188.42,0,5,1,0.035194,1.333549,0.119667,0.034774,1.333129,0.12,0.066780006,0.0,0.0
0,0.0,0.0,89.85,0,1,1,5.03,5.03,5.03,5.026956,5.026956,5.026956,0.00304422,0.0,0.0
